asap1_id,Region,Rain,Drought,Country,Continent
600,Batken,0.0,0.0,Kyrgyzstan,Asia
601,Izmir,5.0,0.0,Turkey,Asia
602,Yujno K.,14.0,4.0,Kazakhstan,Asia
603,Vostochno,21.0,10.0,Kazakhstan,Asia
604,Zapadno K.,17.0,0.0,Kazakhstan,Asia
605,Madrid,6.0,6.0,Spain,Europe
606,Sivas,26.0,8.0,Turkey,Asia
607,Región de Murcia,24.0,9.0,Spain,Europe
608,Navarra,12.0,7.0,Spain,Europe
609,Naryn,25.0,11.0,Kyrgyzstan,Asia
610,Tashkent,7.0,4.0,Uzbekistan,Asia
611,Osh,9.0,4.0,Kyrgyzstan,Asia
612,Ysyk-Kol,8.0,18.0,Kyrgyzstan,Asia
613,Castilla L.M.,10.0,2.0,Spain,Europe
614,C. Valenciana,38.0,0.0,Spain,Europe
615,Extremadura,6.0,33.0,Spain,Europe
616,Galicia,10.0,0.0,Spain,Europe
618,País Vasco,10.0,1.0,Spain,Europe
619,North Central,27.0,0.0,Sri Lanka,Asia
620,Imo,11.0,6.0,Nigeria,Africa
621,Eastern,30.0,0.0,Sri Lanka,Asia
622,Unity,6.0,15.0,South Sudan,Africa
623,C. Equatoria,7.0,0.0,South Sudan,Africa
624,Sud-ouest,8.0,0.0,Burkina Faso,Africa
625,Lindi,4.0,2.0,Tanzania,Africa
626,Rajshahi,12.0,3.0,Bangladesh,Asia
627,Area under NA,0.0,0.0,Malawi,Africa
628,Bangka Belitung,2.0,0.0,Indonesia,Asia
629,Turkana,0.0,0.0,Kenya,Africa
630,Doukkala - Abda,7.0,9.0,Morocco,Africa
631,Taza,11.0,6.0,Morocco,Africa
632,Northern Darfur,3.0,8.0,Sudan,Africa
633,Dayr_Az_Zor,10.0,12.0,Syria,Asia
634,West Finland,9.0,4.0,Finland,Europe
635,Maluku Utara,21.0,0.0,Indonesia,Asia
636,Alsace,9.0,0.0,France,Europe
637,Aquitaine,5.0,0.0,France,Europe
638,Israel,7.0,3.0,Israel,Asia
639,Auvergne,12.0,3.0,France,Europe
640,Bhutan,9.0,1.0,Bhutan,Asia
641,Basse-Normandie,20.0,0.0,France,Europe
642,Franche-Comte,11.0,0.0,France,Europe
643,Bourgogne,12.0,2.0,France,Europe
644,Haute-Normandie,25.0,2.0,France,Europe
645,Bretagne,5.0,0.0,France,Europe
646,Centre,18.0,4.0,France,Europe
647,Nord Pas Cala,21.0,2.0,France,Europe
648,Champagne,21.0,0.0,France,Europe
649,Brunei,0.0,0.0,Brunei,Asia
650,Languedoc R.,12.0,0.0,France,Europe
652,Lorraine,24.0,0.0,France,Europe
653,Cayenne,0.0,0.0,French Guiana,Africa
654,Midi-Pyrenees,24.0,1.0,France,Europe
655,Cyprus,18.0,6.0,Cyprus,Europe
656,Pays-de-la-Loire,19.0,0.0,France,Europe
657,Estonia,8.0,0.0,Estonia,Europe
658,Para,8.0,0.0,Brazil,South America
659,Picardie,21.0,2.0,France,Europe
660,Saint Laurent M.,0.0,0.0,French Guiana,Africa
661,Poitou-Charentes,20.0,0.0,France,Europe
662,New South Wales,6.0,10.0,Australia,Oceania
664,Provence,10.0,0.0,France,Europe
665,French Polynesia,0.0,0.0,French Polynesia,Oceania
666,Rhone-Alpes,7.0,4.0,France,Europe
667,Comoros,0.0,0.0,Comoros,Africa
668,Armenia,33.0,6.0,Armenia,Europe
669,Belize,14.0,0.0,Belize,North America
670,Denmark,16.0,0.0,Denmark,Europe
671,Bulgaria,32.0,2.0,Bulgaria,Europe
672,Croatia,10.0,7.0,Croatia,Europe
673,Fiji,0.0,0.0,Fiji,Oceania
674,China/India,0.0,0.0,China/India,Asia
675,Dominican R.,14.0,1.0,Dominican R.,North America
678,Ireland,5.0,0.0,Ireland,Europe
679,Gambia,6.0,2.0,Gambia,Africa
681,Iceland,0.0,0.0,Iceland,Europe
682,Mauritius,0.0,0.0,Mauritius,Africa
683,Jamaica,13.0,1.0,Jamaica,North America
685,Batna,9.0,5.0,Algeria,Africa
686,Luxembourg,4.0,0.0,Luxembourg,Europe
687,Martinique,0.0,0.0,Martinique,Africa
688,Moldova,21.0,14.0,Moldova,Europe
689,Trinidad Tobago,0.0,0.0,Trinidad Tobago,North America
690,Réunion,0.0,0.0,Réunion,Africa
691,Samoa,0.0,0.0,Samoa,Oceania
692,Tay Ninh,10.0,0.0,Viet Nam,Asia
693,Slovenia,8.0,0.0,Slovenia,Europe
694,South Georgia,0.0,0.0,South Georgia,South America
695,eSwatini,13.0,5.0,eSwatini,Africa
696,Baghlan,9.0,0.0,Afghanistan,Asia
697,Kampong Thom,5.0,2.0,Cambodia,Asia
698,Switzerland,10.0,0.0,Switzerland,Europe
699,Timor-Leste,19.0,0.0,Timor-Leste,Asia
700,Vanuatu,0.0,0.0,Vanuatu,Oceania
701,Nuristan,0.0,0.0,Afghanistan,Asia
702,West Bank,4.0,7.0,West Bank,Europe
703,Badakhshan,11.0,0.0,Afghanistan,Asia
704,Chlef,15.0,6.0,Algeria,Africa
705,Kapisa,24.0,2.0,Afghanistan,Asia
706,Jilin Sheng,15.0,0.0,China,Asia
707,Khost,19.0,7.0,Afghanistan,Asia
708,Kunar,12.0,4.0,Afghanistan,Asia
709,Kunduz,13.0,7.0,Afghanistan,Asia
710,Laghman,28.0,1.0,Afghanistan,Asia
711,Minas Gerais,15.0,0.0,Brazil,South America
712,Nimroz,0.0,0.0,Afghanistan,Asia
713,Annaba,3.0,9.0,Algeria,Africa
714,Djelfa,13.0,3.0,Algeria,Africa
715,Kratie,3.0,0.0,Cambodia,Asia
716,Sidi Bel Abbes,12.0,5.0,Algeria,Africa
717,Boumerdes,16.0,3.0,Algeria,Africa
718,Tipaza,11.0,4.0,Algeria,Africa
719,Piaui,8.0,6.0,Brazil,South America
720,Constantine,4.0,10.0,Algeria,Africa
721,El Oued,4.0,1.0,Algeria,Africa
722,Komi Rep.,0.0,0.0,Russian Fed.,Asia
723,Rio De Janeiro,19.0,1.0,Brazil,South America
724,Rio Grande N,16.0,2.0,Brazil,South America
725,Laghouat,10.0,4.0,Algeria,Africa
726,El-Tarf,7.0,4.0,Algeria,Africa
727,Ghardaia,0.0,0.0,Algeria,Africa
728,Illizi,0.0,0.0,Algeria,Africa
729,Mostaganem,9.0,9.0,Algeria,Africa
730,M'Sila,9.0,6.0,Algeria,Africa
731,Ouargla,0.0,0.0,Algeria,Africa
732,Naama,0.0,0.0,Algeria,Africa
733,Saida,8.0,8.0,Algeria,Africa
734,Tindouf,0.0,0.0,Algeria,Africa
735,Tiaret,11.0,7.0,Algeria,Africa
736,Karnten,5.0,0.0,Austria,Europe
737,Pailin,10.0,1.0,Cambodia,Asia
738,Niederosterreich,7.0,3.0,Austria,Europe
739,Oberosterreich,4.0,1.0,Austria,Europe
740,Salzburg,6.0,0.0,Austria,Europe
741,P'yongan-bukto,9.0,0.0,North Korea,Asia
742,Tizi Ouzou,12.0,9.0,Algeria,Africa
743,Cabinda,0.0,0.0,Angola,Africa
744,Steiermark,5.0,0.0,Austria,Europe
745,North Territory,0.0,0.0,Australia,Oceania
746,Burgenland,12.0,2.0,Austria,Europe
747,Cunene,10.0,9.0,Angola,Africa
748,Tirol,5.0,0.0,Austria,Europe
749,Huila,8.0,5.0,Angola,Africa
750,Chittagong,14.0,2.0,Bangladesh,Asia
752,Huambo,10.0,0.0,Angola,Africa
753,Kuanza Norte,0.0,0.0,Angola,Africa
754,Dhaka,17.0,4.0,Bangladesh,Asia
755,Khulna,11.0,0.0,Bangladesh,Asia
756,Lunda Norte,0.0,0.0,Angola,Africa
757,Luanda,6.0,9.0,Angola,Africa
758,Hwanghae-bukto,9.0,0.0,North Korea,Asia
759,Lunda Sul,0.0,0.0,Angola,Africa
760,Sylhet,17.0,4.0,Bangladesh,Asia
761,Santiago Estero,13.0,8.0,Argentina,South America
762,Tierra Del Fuego,0.0,0.0,Argentina,South America
763,Brest,9.0,7.0,Belarus,Europe
764,Australian C.T.,0.0,0.0,Australia,Oceania
765,Gomel,9.0,0.0,Belarus,Europe
766,Queensland,10.0,0.0,Australia,Oceania
767,Vitebsk,6.0,5.0,Belarus,Europe
768,Vlaams Gewest,7.0,0.0,Belgium,Europe
769,Tasmania,11.0,0.0,Australia,Oceania
770,Victoria,6.0,12.0,Australia,Oceania
771,West Australia,7.0,7.0,Australia,Oceania
772,Vorarlberg,0.0,0.0,Austria,Europe
773,Barisal,11.0,3.0,Bangladesh,Asia
774,Region wallonne,7.0,0.0,Belgium,Europe
775,Minsk,9.0,9.0,Belarus,Europe
776,Grodno,10.0,12.0,Belarus,Europe
777,Mogilev,5.0,2.0,Belarus,Europe
779,Niari,0.0,0.0,Congo,Africa
780,Alibori,6.0,2.0,Benin,Africa
781,Atakora,9.0,3.0,Benin,Africa
782,Rio Grande S,14.0,5.0,Brazil,South America
783,Atlantique,0.0,0.0,Benin,Africa
784,Nord - Ouest,9.0,0.0,Cameroon,Africa
785,Borgou,7.0,2.0,Benin,Africa
786,Isla Juventud,10.0,0.0,Cuba,North America
787,Roraima,23.0,0.0,Brazil,South America
788,Collines,10.0,0.0,Benin,Africa
789,Kgalagadi,0.0,0.0,Botswana,Africa
790,Donga,9.0,0.0,Benin,Africa
792,Couffo,9.0,1.0,Benin,Africa
793,Santa Catarina,22.0,0.0,Brazil,South America
794,Mono,0.0,0.0,Benin,Africa
795,Oueme,0.0,0.0,Benin,Africa
796,Plateau,10.0,1.0,Benin,Africa
797,Zou,9.0,2.0,Benin,Africa
798,Battambang,10.0,0.0,Cambodia,Asia
799,Pando,21.0,0.0,Bolivia,South America
800,Kgatleng,5.0,39.0,Botswana,Africa
801,BosneHercegovine,7.0,0.0,Bosnia Herzeg.,Europe
802,Sergipe,7.0,11.0,Brazil,South America
803,Chobe,3.0,6.0,Botswana,Africa
804,Ghanzi,0.0,0.0,Botswana,Africa
805,Ngamiland,0.0,0.0,Botswana,Africa
806,Kweneng,9.0,17.0,Botswana,Africa
807,La Habana,8.0,0.0,Cuba,North America
808,North East,11.0,11.0,Botswana,Africa
809,Acre,19.0,0.0,Brazil,South America
810,Amapa,0.0,0.0,Brazil,South America
811,Sao Paulo,17.0,0.0,Brazil,South America
812,South-East,9.0,26.0,Botswana,Africa
813,Southern,9.0,12.0,Botswana,Africa
814,Ceara,12.0,7.0,Brazil,South America
816,Distrito Federal,2.0,3.0,Brazil,South America
817,Goias,7.0,0.0,Brazil,South America
818,Paraiba,13.0,8.0,Brazil,South America
819,Parana,21.0,0.0,Brazil,South America
820,Pernambuco,8.0,3.0,Brazil,South America
825,Liaoning Sheng,11.0,3.0,China,Asia
834,Kampong Speu,4.0,5.0,Cambodia,Asia
841,Kampong Cham,5.0,0.0,Cambodia,Asia
845,Stung Treng,1.0,0.0,Cambodia,Asia
847,Extrême - Nord,9.0,1.0,Cameroon,Africa
852,Kampong Chhnang,8.0,0.0,Cambodia,Asia
853,Littoral,6.0,5.0,Cameroon,Africa
854,Nord,5.0,1.0,Cameroon,Africa
857,Sud,0.0,0.0,Cameroon,Africa
858,Sud - Ouest,11.0,7.0,Cameroon,Africa
860,Banteay Meanchey,9.0,0.0,Cambodia,Asia
861,Kampot,7.0,0.0,Cambodia,Asia
862,Alberta,19.0,3.0,Canada,North America
863,Koh Kong,12.0,0.0,Cambodia,Asia
864,Kandal,9.0,0.0,Cambodia,Asia
865,Preah Sihanouk,9.0,0.0,Cambodia,Asia
866,Mondul Kiri,9.0,0.0,Cambodia,Asia
867,Manitoba,19.0,4.0,Canada,North America
868,Ratanak Kiri,3.0,4.0,Cambodia,Asia
869,Siem Reap,8.0,0.0,Cambodia,Asia
870,New Brunswick,0.0,0.0,Canada,North America
871,Newfoundland,0.0,0.0,Canada,North America
872,Otdar Meanchey,6.0,0.0,Cambodia,Asia
873,Prey Veng,12.0,0.0,Cambodia,Asia
874,Svay Rieng,17.0,4.0,Cambodia,Asia
875,Nova Scotia,0.0,0.0,Canada,North America
876,Takeo,9.0,2.0,Cambodia,Asia
877,Ontario,10.0,1.0,Canada,North America
878,Adamaoua,11.0,0.0,Cameroon,Africa
879,Prince Edward,15.0,1.0,Canada,North America
880,Centre,0.0,0.0,Cameroon,Africa
881,Saskatchewan,17.0,2.0,Canada,North America
882,Est,0.0,0.0,Cameroon,Africa
883,Mambéré-Kadéï,10.0,0.0,Central Africa,Africa
884,British Columbia,12.0,0.0,Canada,North America
885,NW Territories,0.0,0.0,Canada,North America
886,Québec,19.0,0.0,Canada,North America
888,Bamingui,0.0,0.0,Central Africa,Africa
889,Ombella M'Poko,0.0,0.0,Central Africa,Africa
890,Kien Giang,12.0,0.0,Viet Nam,Asia
891,Basse-Kotto,4.0,0.0,Central Africa,Africa
892,Haut-Mbomou,0.0,0.0,Central Africa,Africa
893,Hebei Sheng,10.0,0.0,China,Asia
894,Kémo,4.0,0.0,Central Africa,Africa
895,Fujian Sheng,29.0,0.0,China,Asia
896,Lobaye,0.0,0.0,Central Africa,Africa
897,Nana-Mambéré,0.0,0.0,Central Africa,Africa
898,Sangha-Mbaéré,0.0,0.0,Central Africa,Africa
900,Guangdong Sheng,24.0,0.0,China,Asia
901,Guizhou Sheng,12.0,3.0,China,Asia
902,Guangxi Z.Z.,18.0,0.0,China,Asia
903,Hainan Sheng,15.0,4.0,China,Asia
904,Heilongjiang S.,12.0,0.0,China,Asia
910,Nei Mongol Z.,13.0,4.0,China,Asia
911,Antofagasta,0.0,0.0,Chile,South America
912,Araucania,8.0,0.0,Chile,South America
913,Atacama,0.0,0.0,Chile,South America
915,Carlos Ibañez,0.0,0.0,Chile,South America
916,Magdalena,11.0,0.0,Colombia,South America
917,Biobio,15.0,0.0,Chile,South America
918,Tolima,16.0,0.0,Colombia,South America
919,Coquimbo,0.0,0.0,Chile,South America
921,Beijing Shi,9.0,0.0,China,Asia
922,Qinghai Sheng,14.0,3.0,China,Asia
923,Chongqing Shi,16.0,0.0,China,Asia
924,Gansu Sheng,18.0,8.0,China,Asia
925,Henan Sheng,22.0,0.0,China,Asia
926,Xinjiang U.Z.,1.0,8.0,China,Asia
927,Hubei Sheng,16.0,0.0,China,Asia
928,Cesar,13.0,1.0,Colombia,South America
930,Zhejiang Sheng,18.0,0.0,China,Asia
931,Ningxia Huizu Z.,15.0,7.0,China,Asia
932,Shaanxi Sheng,21.0,8.0,China,Asia
933,Shandong Sheng,12.0,0.0,China,Asia
934,Shanghai Shi,16.0,0.0,China,Asia
935,Bolivar,8.0,0.0,Colombia,South America
936,Shanxi Sheng,17.0,8.0,China,Asia
937,Karnataka,9.0,3.0,India,Asia
938,Sichuan Sheng,14.0,2.0,China,Asia
939,Tianjin Shi,15.0,0.0,China,Asia
940,Antioquia,6.0,0.0,Colombia,South America
941,Xizang Zizhiqu,8.0,4.0,China,Asia
942,Choco,15.0,2.0,Colombia,South America
943,Likouala,0.0,0.0,Congo,Africa
944,Kerala,20.0,0.0,India,Asia
945,Yunnan Sheng,20.0,0.0,China,Asia
946,Amazonas,0.0,0.0,Colombia,South America
947,Guajira,21.0,2.0,Colombia,South America
948,Arauca,17.0,0.0,Colombia,South America
949,Guaviare,0.0,0.0,Colombia,South America
950,Cauca,13.0,0.0,Colombia,South America
951,Atlantico,8.0,3.0,Colombia,South America
952,Caldas,13.0,0.0,Colombia,South America
953,Caqueta,0.0,0.0,Colombia,South America
954,Cordoba,6.0,0.0,Colombia,South America
955,Guainia,0.0,0.0,Colombia,South America
956,Huila,12.0,0.0,Colombia,South America
957,Quindio,17.0,0.0,Colombia,South America
959,Risaralda,15.0,0.0,Colombia,South America
960,Valle Del Cauca,11.0,0.0,Colombia,South America
961,Alajuela,22.0,0.0,Costa Rica,North America
962,Lekoumou,0.0,0.0,Congo,Africa
963,Sucre,10.0,0.0,Colombia,South America
964,Kouilou,2.0,6.0,Congo,Africa
965,Cartago,19.0,0.0,Costa Rica,North America
966,Guanacaste,3.0,0.0,Costa Rica,North America
968,Jihomoravsky,22.0,2.0,Czech Republic,Europe
969,Heredia,17.0,0.0,Costa Rica,North America
970,Praha,24.0,4.0,Czech Republic,Europe
971,Severocesky,10.0,2.0,Czech Republic,Europe
972,Puntarenas,11.0,0.0,Costa Rica,North America
973,Limon,26.0,0.0,Costa Rica,North America
974,San Jose,8.0,1.0,Costa Rica,North America
975,Galapagos,0.0,0.0,Ecuador,South America
976,Camaguey,11.0,1.0,Cuba,North America
977,Ciego De Avila,13.0,4.0,Cuba,North America
978,Imbabura,19.0,0.0,Ecuador,South America
979,Severomoravsky,17.0,12.0,Czech Republic,Europe
980,Stredocesky,22.0,4.0,Czech Republic,Europe
981,Vychodocesky,18.0,6.0,Czech Republic,Europe
982,Zapadocesky,4.0,9.0,Czech Republic,Europe
983,Cienfuegos,12.0,0.0,Cuba,North America
984,Denguele,3.0,0.0,Côte d'Ivoire,Africa
985,Guantanamo,10.0,3.0,Cuba,North America
986,Holguin,13.0,4.0,Cuba,North America
987,Granma,10.0,1.0,Cuba,North America
988,Las Tunas,9.0,4.0,Cuba,North America
989,Matanzas,8.0,0.0,Cuba,North America
990,Pinar Del Rio,15.0,0.0,Cuba,North America
991,El Oro,2.0,0.0,Ecuador,South America
992,Sancti Spiritus,13.0,0.0,Cuba,North America
993,Savanes,7.0,0.0,Côte d'Ivoire,Africa
994,Santiago De Cuba,8.0,0.0,Cuba,North America
995,Bandama,8.0,2.0,Côte d'Ivoire,Africa
996,Villa Clara,11.0,0.0,Cuba,North America
997,Kangwon-do,5.0,0.0,North Korea,Asia
998,Jihocesky,16.0,8.0,Czech Republic,Europe
999,Esmeraldas,16.0,5.0,Ecuador,South America
1000,Los Rios,10.0,0.0,Ecuador,South America
1001,Kaesong-si,5.0,0.0,North Korea,Asia
1003,P'yongyang-si,7.0,0.0,North Korea,Asia
1004,Hamgyong-namdo,7.0,1.0,North Korea,Asia
1005,Hwanghae-namdo,11.0,0.0,North Korea,Asia
1006,P'yongan-namdo,7.0,0.0,North Korea,Asia
1007,Yanggang-do,9.0,0.0,North Korea,Asia
1010,Manabi,10.0,4.0,Ecuador,South America
1011,Morona Santiago,0.0,0.0,Ecuador,South America
1012,Napo,10.0,0.0,Ecuador,South America
1013,Orellana,8.0,0.0,Ecuador,South America
1014,Pastaza,0.0,0.0,Ecuador,South America
1015,Chimborazo,23.0,0.0,Ecuador,South America
1017,Cotopaxi,5.0,0.0,Ecuador,South America
1018,Carchi,8.0,0.0,Ecuador,South America
1019,Tungurahua,9.0,0.0,Ecuador,South America
1020,Bioko Sur,0.0,0.0,Equat. Guinea,Africa
1021,Kientem,0.0,0.0,Equat. Guinea,Africa
1022,Centro Sur,0.0,0.0,Equat. Guinea,Africa
1023,Gash Barka,12.0,4.0,Eritrea,Africa
1024,Anseba,11.0,2.0,Eritrea,Africa
1025,Debub,7.0,4.0,Eritrea,Africa
1026,Litoral,0.0,0.0,Equat. Guinea,Africa
1027,Welenzas,0.0,0.0,Equat. Guinea,Africa
1028,Debubawi K.B.,0.0,0.0,Eritrea,Africa
1029,Maekel,10.0,4.0,Eritrea,Africa
1030,Semenawi K.B.,3.0,0.0,Eritrea,Africa
1036,Orissa,10.0,3.0,India,Asia
1038,Tripura,8.0,0.0,India,Asia
1039,Punjab,25.0,0.0,India,Asia
1040,Ogooue-Ivindo,0.0,0.0,Gabon,Africa
1041,Haut-Ogooue,0.0,0.0,Gabon,Africa
1042,Moyen-Ogooue,0.0,0.0,Gabon,Africa
1043,Kakheti,18.0,2.0,Georgia,Europe
1044,Nyanga,6.0,6.0,Gabon,Africa
1045,A.M. Kai Thraki,26.0,0.0,Greece,Europe
1046,Ngounie,0.0,0.0,Gabon,Africa
1047,Ogooue-lolo,0.0,0.0,Gabon,Africa
1048,Sachsen-Anhalt,21.0,6.0,Germany,Europe
1049,Ogooue-Maritime,0.0,0.0,Gabon,Africa
1050,Woleu-Ntem,0.0,0.0,Gabon,Africa
1051,Bayern,6.0,5.0,Germany,Europe
1052,Abkhazia ,8.0,1.0,Georgia,Europe
1053,Brandenburg,16.0,7.0,Germany,Europe
1054,Adjara Aut. Rep.,12.0,8.0,Georgia,Europe
1055,Hessen,20.0,1.0,Germany,Europe
1056,Ashanti,9.0,0.0,Ghana,Africa
1057,Mecklenburg V.,18.0,9.0,Germany,Europe
1058,Niedersachsen,7.0,0.0,Germany,Europe
1059,Central,12.0,5.0,Ghana,Africa
1060,Guria,10.0,0.0,Georgia,Europe
1061,Ipeiros,18.0,0.0,Greece,Europe
1062,Nordrhein W.,9.0,2.0,Germany,Europe
1063,Volta,14.0,1.0,Ghana,Africa
1064,Imereti,14.0,1.0,Georgia,Europe
1065,Kvemo Kartli,29.0,2.0,Georgia,Europe
1066,Brong Ahafo,11.0,0.0,Ghana,Africa
1067,West,10.0,3.0,Ghana,Africa
1068,Mtskheta,20.0,7.0,Georgia,Europe
1069,Racha-Lechkhumi,0.0,0.0,Georgia,Europe
1070,Samergelo,13.0,0.0,Georgia,Europe
1071,Samtskhe J.,18.0,12.0,Georgia,Europe
1072,Shida Kartli,22.0,6.0,Georgia,Europe
1073,Baden W.,7.0,0.0,Germany,Europe
1074,Voreio Aigaio,17.0,3.0,Greece,Europe
1075,Saarland,5.0,0.0,Germany,Europe
1076,Sachsen,19.0,6.0,Germany,Europe
1077,Schleswig,14.0,2.0,Germany,Europe
1078,Thueringen,18.0,6.0,Germany,Europe
1079,Greater Accra,11.0,9.0,Ghana,Africa
1081,Northern,7.0,2.0,Ghana,Africa
1082,Upper East,6.0,1.0,Ghana,Africa
1083,Dytiki Makedonia,25.0,0.0,Greece,Europe
1084,Machakos,7.0,7.0,Kenya,Africa
1085,Kentriki M.,16.0,0.0,Greece,Europe
1086,Peloponnisos,14.0,2.0,Greece,Europe
1088,Lofa,12.0,0.0,Liberia,Africa
1089,Sterea Ellada,10.0,4.0,Greece,Europe
1090,Upper Takutu,29.0,5.0,Guyana,South America
1091,Nordgronland,0.0,0.0,Greenland,North America
1093,Vestgronland,0.0,0.0,Greenland,North America
1096,Al Aziziyah,12.0,8.0,Libya,Africa
1098,Kayar,6.0,0.0,Myanmar,Asia
1101,Makueni,7.0,6.0,Kenya,Africa
1102,Karagandinskaya,16.0,6.0,Kazakhstan,Asia
1104,Sedhiou,0.0,1.0,Senegal,Africa
1106,Kon Tum,12.0,4.0,Viet Nam,Asia
1108,Kaffrine,5.0,11.0,Senegal,Africa
1109,Kaolack,5.0,6.0,Senegal,Africa
1110,Essequibo,15.0,0.0,Guyana,South America
1111,Oio,0.0,0.0,Guinea-Bissau,Africa
1112,Bafata,3.0,0.0,Guinea-Bissau,Africa
1113,Rakhine,5.0,0.0,Myanmar,Asia
1114,Gabu,1.0,0.0,Guinea-Bissau,Africa
1115,Barima Waini,0.0,0.0,Guyana,South America
1116,Chin,0.0,0.0,Myanmar,Asia
1117,East Berbice,10.0,0.0,Guyana,South America
1118,Demerara Mahaica,15.0,0.0,Guyana,South America
1119,Vientiane,12.0,0.0,Laos,Asia
1120,Mahaica Berbice,11.0,5.0,Guyana,South America
1121,Pomeroon,8.0,0.0,Guyana,South America
1122,Upper Demerara,17.0,0.0,Guyana,South America
1123,Olancho,10.0,0.0,Honduras,North America
1124,Ayeyawaddy,12.0,0.0,Myanmar,Asia
1125,Atlantida,14.0,0.0,Honduras,North America
1126,Kachin,12.0,0.0,Myanmar,Asia
1127,Choluteca,10.0,0.0,Honduras,North America
1128,Kayin,11.0,2.0,Myanmar,Asia
1129,Tiba,17.0,0.0,Japan,Asia
1130,Colon,12.0,0.0,Honduras,North America
1131,Comayagua,9.0,0.0,Honduras,North America
1132,Magway,1.0,2.0,Myanmar,Asia
1133,Yangon,17.0,3.0,Myanmar,Asia
1134,Copan,19.0,0.0,Honduras,North America
1135,F. Morazan,12.0,0.0,Honduras,North America
1136,Xiangkhouang,14.0,2.0,Laos,Asia
1137,Ocotepeque,7.0,0.0,Honduras,North America
1138,Erongo,0.0,0.0,Namibia,Africa
1139,Intibuca,5.0,0.0,Honduras,North America
1140,Mandalay,4.0,3.0,Myanmar,Asia
1141,Yoro,14.0,0.0,Honduras,North America
1142,La Paz,5.0,0.0,Honduras,North America
1143,Mon,9.0,2.0,Myanmar,Asia
1144,Goa,12.0,6.0,India,Asia
1145,Lempira,10.0,0.0,Honduras,North America
1146,Sagaing,2.0,1.0,Myanmar,Asia
1147,Maharashtra,11.0,3.0,India,Asia
1148,Paraiso,7.0,0.0,Honduras,North America
1149,Santa Barbara,12.0,0.0,Honduras,North America
1150,Andhra Pradesh,15.0,2.0,India,Asia
1151,Wakayama,14.0,0.0,Japan,Asia
1152,Valle,5.0,0.0,Honduras,North America
1153,Andaman,36.0,4.0,India,Asia
1154,Manipur,10.0,2.0,India,Asia
1155,Delhi,25.0,8.0,India,Asia
1156,Gujarat,6.0,6.0,India,Asia
1157,Meghalaya,13.0,0.0,India,Asia
1158,Haryana,18.0,13.0,India,Asia
1159,Mizoram,5.0,0.0,India,Asia
1160,Nagaland,6.0,0.0,India,Asia
1161,Kalimantan Timur,9.0,0.0,Indonesia,Asia
1162,Hardap,0.0,0.0,Namibia,Africa
1163,Rajasthan,13.0,9.0,India,Asia
1164,West Bengal,12.0,0.0,India,Asia
1165,Nangroe A.D.,11.0,0.0,Indonesia,Asia
1166,Hamedan,8.0,5.0,Iran,Asia
1167,Sikkim,23.0,2.0,India,Asia
1168,Tamil Nadu,7.0,2.0,India,Asia
1169,Bali,23.0,0.0,Indonesia,Asia
1170,Kalimantan Barat,14.0,0.0,Indonesia,Asia
1171,Daerah I.Y.,18.0,0.0,Indonesia,Asia
1172,Friuli,6.0,0.0,Italy,Europe
1173,Jambi,13.0,0.0,Indonesia,Asia
1174,Jawa Tengah,24.0,0.0,Indonesia,Asia
1175,Jawa Timur,21.0,0.0,Indonesia,Asia
1176,Lampung,15.0,0.0,Indonesia,Asia
1177,East Azarbayejan,21.0,3.0,Iran,Asia
1178,Nusatenggara B.,16.0,0.0,Indonesia,Asia
1179,Nusatenggara T.,21.0,0.0,Indonesia,Asia
1180,Chaharmahal-o B.,10.0,4.0,Iran,Asia
1181,Gilan,22.0,0.0,Iran,Asia
1182,Khorasan,12.0,0.0,Iran,Asia
1183,Ninewa,9.0,6.0,Iraq,Asia
1185,Markazi,4.0,6.0,Iran,Asia
1186,Sistan B.,0.0,0.0,Iran,Asia
1187,Mazandaran,16.0,0.0,Iran,Asia
1188,Tehran,23.0,0.0,Iran,Asia
1189,West Azarbayejan,21.0,0.0,Iran,Asia
1190,Diyala,13.0,7.0,Iraq,Asia
1191,Karas,0.0,0.0,Namibia,Africa
1192,Erbil,9.0,3.0,Iraq,Asia
1193,Yazd,9.0,0.0,Iran,Asia
1194,Anbar,7.0,0.0,Iraq,Asia
1195,Basrah,5.0,2.0,Iraq,Asia
1196,Kirkuk,11.0,5.0,Iraq,Asia
1197,Qadissiya,9.0,2.0,Iraq,Asia
1198,Salah al-Din,16.0,4.0,Iraq,Asia
1199,Muthanna,5.0,4.0,Iraq,Asia
1200,Dahuk,8.0,7.0,Iraq,Asia
1201,Najaf,5.0,4.0,Iraq,Asia
1202,Calabria,15.0,0.0,Italy,Europe
1203,Babil,11.0,4.0,Iraq,Asia
1204,Campania,12.0,0.0,Italy,Europe
1205,Sulaymaniyah,6.0,4.0,Iraq,Asia
1206,Wassit,13.0,6.0,Iraq,Asia
1207,Abruzzi,7.0,1.0,Italy,Europe
1208,Baghdad,10.0,2.0,Iraq,Asia
1209,Atlantico Sur,9.0,0.0,Nicaragua,North America
1210,Thi-Qar,8.0,4.0,Iraq,Asia
1211,Emilia-romagna,20.0,0.0,Italy,Europe
1212,Kerbala,5.0,0.0,Iraq,Asia
1213,Blekinge Laen,7.0,5.0,Sweden,Europe
1214,Lazio,9.0,0.0,Italy,Europe
